cycle, observation, reward, action, explored, explore_rate, total reward, average reward, time, model size
8367, 70308, 3, 1, 0, 0.994913, 18699, 2.23485, 0.475017, 3772742
8368, 0, 5, 1, 0, 0.994913, 18704, 2.23518, 0.466718, 3773280
8369, 16386, 3, 2, 0, 0.994913, 18707, 2.23527, 0.470455, 3773776
8370, 22530, 3, 8, 0, 0.994913, 18710, 2.23536, 0.473731, 3773707
8371, 0, 0, 0, 0, 0.994913, 18710, 2.2351, 0.467066, 3773512
8372, 73728, 3, 5, 0, 0.994913, 18713, 2.23519, 0.467127, 3772983
8373, 74304, 3, 7, 0, 0.994913, 18716, 2.23528, 0.479865, 3771803
8374, 107076, 3, 8, 0, 0.994913, 18719, 2.23537, 0.471898, 3772029
8375, 0, 1, 0, 0, 0.994913, 18720, 2.23522, 0.464025, 3772969
8376, 65538, 3, 4, 0, 0.994913, 18723, 2.23532, 0.469397, 3772560
8377, 65826, 3, 4, 0, 0.994913, 18726, 2.23541, 0.470736, 3773037
8378, 0, 0, 1, 0, 0.994913, 18726, 2.23514, 0.468469, 3773398
8379, 16392, 3, 2, 0, 0.994913, 18729, 2.23523, 0.472136, 3772660
8380, 20616, 3, 4, 0, 0.994913, 18732, 2.23532, 0.468516, 3771825
8381, 20904, 3, 7, 0, 0.994913, 18735, 2.23541, 0.471241, 3773793
8382, 0, 0, 0, 0, 0.994913, 18735, 2.23515, 0.467827, 3773192
8383, 65568, 3, 4, 0, 0.994913, 18738, 2.23524, 0.470577, 3773035
8384, 98592, 3, 7, 0, 0.994913, 18741, 2.23533, 0.470595, 3772537
8385, 98724, 3, 7, 0, 0.994913, 18744, 2.23542, 0.472586, 3773855
8386, 0, 0, 4, 0, 0.994913, 18744, 2.23515, 0.470147, 3774152
8387, 8448, 3, 8, 0, 0.994913, 18747, 2.23525, 0.468393, 3773023
8388, 8457, 3, 6, 0, 0.994913, 18750, 2.23534, 0.476077, 3773200
8389, 10521, 3, 2, 0, 0.994913, 18753, 2.23543, 0.497611, 3773894
8390, 0, 0, 2, 0, 0.994913, 18753, 2.23516, 0.504735, 3774208
8391, 135168, 3, 7, 0, 0.994913, 18756, 2.23525, 0.541227, 3773257
8392, 135174, 3, 3, 0, 0.994913, 18759, 2.23534, 0.519733, 3773149
8393, 136326, 3, 4, 0, 0.994913, 18762, 2.23543, 0.513102, 3774236
8394, 169350, 3, 1, 0, 0.994913, 18765, 2.23553, 0.483918, 3775501
8395, 0, 0, 7, 0, 0.994913, 18765, 2.23526, 0.475102, 3775033
8396, 516, 3, 4, 0, 0.994913, 18768, 2.23535, 0.496875, 3774030
8397, 0, 0, 1, 0, 0.994913, 18768, 2.23508, 0.495308, 3773977
8398, 18432, 3, 8, 0, 0.994913, 18771, 2.23518, 0.522773, 3773169
8399, 18465, 3, 7, 0, 0.994913, 18774, 2.23527, 0.479917, 3773104
8400, 26661, 3, 2, 0, 0.994913, 18777, 2.23536, 0.50507, 3774008
8401, 0, 0, 0, 0, 0.994913, 18777, 2.23509, 0.479581, 3774097
8402, 65538, 3, 6, 0, 0.994913, 18780, 2.23518, 0.466552, 3774002
8403, 65682, 3, 6, 0, 0.994913, 18783, 2.23527, 0.474036, 3773098
8404, 0, 0, 0, 0, 0.994913, 18783, 2.23501, 0.498234, 3772826
8405, 73728, 3, 8, 0, 0.994913, 18786, 2.2351, 0.481322, 3774994
8406, 73857, 3, 4, 0, 0.994913, 18789, 2.23519, 0.484283, 3774118
8407, 0, 5, 8, 0, 0.994913, 18794, 2.23552, 0.468962, 3773299
8408, 2049, 3, 4, 0, 0.994913, 18797, 2.23561, 0.505493, 3773571
8409, 2313, 3, 5, 0, 0.994913, 18800, 2.2357, 0.501666, 3773195
8410, 2409, 3, 2, 0, 0.994913, 18803, 2.23579, 0.485558, 3773628
8411, 0, 5, 2, 0, 0.994913, 18808, 2.23612, 0.504796, 3773757
8412, 4104, 3, 5, 0, 0.994913, 18811, 2.23621, 0.472916, 3773459
8413, 135240, 3, 8, 0, 0.994913, 18814, 2.2363, 0.553023, 3773518
8414, 0, 5, 7, 0, 0.994913, 18819, 2.23663, 0.509013, 3775269
8415, 132, 3, 4, 0, 0.994913, 18822, 2.23672, 0.521626, 3775251
8416, 33156, 3, 6, 0, 0.994913, 18825, 2.23681, 0.501716, 3774251
8417, 41364, 3, 8, 0, 0.994913, 18828, 2.2369, 0.484068, 3775407
8418, 0, 5, 0, 0, 0.994913, 18833, 2.23723, 0.528827, 3775370
8419, 65568, 3, 6, 0, 0.994913, 18836, 2.23732, 0.478073, 3774918
8420, 0, 0, 2, 0, 0.994913, 18836, 2.23705, 0.534626, 3774630
8421, 135168, 3, 2, 0, 0.994913, 18839, 2.23715, 0.48165, 3774866
8422, 0, 0, 0, 0, 0.994913, 18839, 2.23688, 0.547299, 3775408
8423, 65544, 3, 6, 0, 0.994913, 18842, 2.23697, 0.5239, 3776178
8424, 67608, 3, 5, 0, 0.994913, 18845, 2.23706, 0.517744, 3776802
8425, 68184, 3, 5, 0, 0.994913, 18848, 2.23715, 0.515413, 3777146
8426, 0, 0, 5, 0, 0.994913, 18848, 2.23689, 0.504442, 3775814
8427, 96, 3, 3, 0, 0.994913, 18851, 2.23698, 0.493029, 3775105
8428, 33888, 3, 4, 0, 0.994913, 18854, 2.23707, 0.484567, 3774647
8429, 0, 5, 3, 0, 0.994913, 18859, 2.23739, 0.487787, 3774608
8430, 1032, 3, 6, 0, 0.994913, 18862, 2.23749, 0.482827, 3773478
8431, 33816, 3, 4, 0, 0.994913, 18865, 2.23758, 0.47291, 3773657
8432, 34074, 3, 7, 0, 0.994913, 18868, 2.23767, 0.476409, 3774243
8433, 0, 0, 0, 0, 0.994913, 18868, 2.2374, 0.485835, 3773939
8434, 98304, 3, 5, 0, 0.994913, 18871, 2.23749, 0.477208, 3775379
8435, 98400, 3, 5, 0, 0.994913, 18874, 2.23758, 0.50626, 3776275
8436, 0, 0, 1, 0, 0.994913, 18874, 2.23732, 0.542557, 3776273
8437, 24576, 3, 7, 0, 0.994913, 18877, 2.23741, 0.499875, 3776330
8438, 26628, 3, 8, 0, 0.994913, 18880, 2.2375, 0.561458, 3777031
8439, 157701, 3, 7, 0, 0.994913, 18883, 2.23759, 0.511242, 3777353
8440, 0, 0, 0, 0, 0.994913, 18883, 2.23732, 0.489345, 3777074
8441, 65568, 3, 8, 0, 0.994913, 18886, 2.23741, 0.481662, 3776543
8442, 66081, 3, 3, 0, 0.994913, 18889, 2.2375, 0.517524, 3776342
8443, 67113, 3, 7, 0, 0.994913, 18892, 2.23759, 0.487789, 3776556
8444, 0, 0, 0, 0, 0.994913, 18892, 2.23733, 0.488013, 3775881
8445, 65544, 3, 4, 0, 0.994913, 18895, 2.23742, 0.491304, 3776135
8446, 65928, 3, 7, 0, 0.994913, 18898, 2.23751, 0.492043, 3776449
8447, 0, 0, 7, 0, 0.994913, 18898, 2.23724, 0.484431, 3777056
8448, 6, 3, 2, 0, 0.994913, 18901, 2.23733, 0.495803, 3777183
8449, 135174, 3, 8, 0, 0.994913, 18904, 2.23742, 0.507154, 3776215
8450, 0, 0, 0, 0, 0.994913, 18904, 2.23716, 0.498298, 3777309
8451, 65664, 3, 7, 0, 0.994913, 18907, 2.23725, 0.484313, 3776813
8452, 73860, 3, 8, 0, 0.994913, 18910, 2.23734, 0.481109, 3775899
8453, 73893, 3, 0, 0, 0.994913, 18913, 2.23743, 0.497133, 3778095
8454, 0, 0, 4, 0, 0.994913, 18913, 2.23717, 0.49654, 3780130
8455, 384, 3, 7, 0, 0.994913, 18916, 2.23726, 0.486654, 3779439
8456, 2436, 3, 4, 0, 0.994913, 18919, 2.23735, 0.486155, 3778734
8457, 0, 0, 3, 0, 0.994913, 18919, 2.23708, 0.479395, 3778700
8458, 1536, 3, 4, 0, 0.994913, 18922, 2.23717, 0.510812, 3780205
8459, 0, 0, 6, 0, 0.994913, 18922, 2.23691, 0.491961, 3779341
8460, 24, 3, 4, 0, 0.994913, 18925, 2.237, 0.511406, 3779680
8461, 2328, 3, 4, 0, 0.994913, 18928, 2.23709, 0.531903, 3779054
8462, 0, 0, 7, 0, 0.994913, 18928, 2.23682, 0.522799, 3778991
8463, 2052, 3, 4, 0, 0.994913, 18931, 2.23691, 0.48361, 3777525
8464, 133380, 3, 7, 0, 0.994913, 18934, 2.237, 0.509741, 3777165
8465, 0, 0, 0, 0, 0.994913, 18934, 2.23674, 0.541877, 3778602
8466, 65538, 3, 4, 0, 0.994913, 18937, 2.23683, 0.493164, 3777753
8467, 73986, 3, 6, 0, 0.994913, 18940, 2.23692, 0.514178, 3776247
8468, 106770, 3, 1, 0, 0.994913, 18943, 2.23701, 0.531281, 3777711
8469, 0, 0, 8, 0, 0.994913, 18943, 2.23675, 0.529465, 3778622
8470, 513, 3, 4, 0, 0.994913, 18946, 2.23684, 0.548255, 3777907
8471, 0, 0, 6, 0, 0.994913, 18946, 2.23657, 0.550554, 3778011
8472, 2064, 3, 8, 0, 0.994913, 18949, 2.23666, 0.545561, 3776958
8473, 2577, 3, 2, 0, 0.994913, 18952, 2.23675, 0.544533, 3777550
8474, 0, 1, 0, 0, 0.994913, 18953, 2.23661, 0.51501, 3777405
8475, 65538, 3, 4, 0, 0.994913, 18956, 2.2367, 0.515712, 3778174
8476, 65802, 3, 7, 0, 0.994913, 18959, 2.23679, 0.494763, 3778944
8477, 0, 0, 1, 0, 0.994913, 18959, 2.23652, 0.496476, 3777955
8478, 24576, 3, 7, 0, 0.994913, 18962, 2.23661, 0.497913, 3777229
8479, 24708, 3, 7, 0, 0.994913, 18965, 2.2367, 0.48601, 3777485
8480, 0, 0, 0, 0, 0.994913, 18965, 2.23644, 0.511557, 3778683
8481, 66048, 3, 6, 0, 0.994913, 18968, 2.23653, 0.503401, 3776843
8482, 68112, 3, 6, 0, 0.994913, 18971, 2.23662, 0.500997, 3776475
8483, 0, 0, 0, 0, 0.994913, 18971, 2.23636, 0.475557, 3776332
8484, 98304, 3, 7, 0, 0.994913, 18974, 2.23645, 0.477129, 3776887
8485, 100356, 3, 8, 0, 0.994913, 18977, 2.23654, 0.479204, 3776194
8486, 100869, 3, 3, 0, 0.994913, 18980, 2.23663, 0.498331, 3776067
8487, 0, 0, 1, 0, 0.994913, 18980, 2.23636, 0.473984, 3776110
8488, 16386, 3, 8, 0, 0.994913, 18983, 2.23645, 0.476465, 3776273
8489, 0, 0, 0, 0, 0.994913, 18983, 2.23619, 0.554741, 3775199
8490, 98304, 3, 2, 0, 0.994913, 18986, 2.23628, 0.505139, 3776729
8491, 104448, 3, 7, 0, 0.994913, 18989, 2.23637, 0.543125, 3778496
8492, 104454, 3, 0, 0, 0.994913, 18992, 2.23646, 0.506411, 3777320
8493, 0, 0, 1, 0, 0.994913, 18992, 2.23619, 0.523447, 3777428
8494, 16386, 3, 6, 0, 0.994913, 18995, 2.23628, 0.487085, 3777359
8495, 24594, 3, 7, 0, 0.994913, 18998, 2.23637, 0.490997, 3777452
8496, 155670, 3, 6, 0, 0.994913, 19001, 2.23646, 0.506962, 3778514
8497, 0, 0, 0, 0, 0.994913, 19001, 2.2362, 0.529501, 3778396
8498, 65538, 3, 4, 0, 0.994913, 19004, 2.23629, 0.481279, 3777879
8499, 98562, 3, 2, 0, 0.994913, 19007, 2.23638, 0.553742, 3777590
8500, 104706, 3, 3, 0, 0.994913, 19010, 2.23647, 0.514471, 3778046
8501, 0, 0, 0, 0, 0.994913, 19010, 2.23621, 0.534686, 3778480
8502, 67584, 3, 7, 0, 0.994913, 19013, 2.2363, 0.499837, 3777661
8503, 67716, 3, 5, 0, 0.994913, 19016, 2.23639, 0.508948, 3777687
8504, 0, 0, 6, 0, 0.994913, 19016, 2.23612, 0.48252, 3777550
8505, 32784, 3, 4, 0, 0.994913, 19019, 2.23621, 0.507878, 3777033
8506, 33048, 3, 8, 0, 0.994913, 19022, 2.2363, 0.503394, 3777413
8507, 35097, 3, 7, 0, 0.994913, 19025, 2.23639, 0.505755, 3777787
8508, 0, 0, 6, 0, 0.994913, 19025, 2.23613, 0.490656, 3778846
8509, 8208, 3, 3, 0, 0.994913, 19028, 2.23622, 0.492228, 3777692
8510, 42000, 3, 7, 0, 0.994913, 19031, 2.23631, 0.509974, 3776779
8511, 42516, 3, 2, 0, 0.994913, 19034, 2.2364, 0.487205, 3777866
8512, 0, 0, 0, 0, 0.994913, 19034, 2.23614, 0.47698, 3776832
8513, 65568, 3, 7, 0, 0.994913, 19037, 2.23623, 0.487389, 3778078
8514, 66084, 3, 8, 0, 0.994913, 19040, 2.23632, 0.504224, 3777471
8515, 68133, 3, 1, 0, 0.994913, 19043, 2.23641, 0.494503, 3777202
8516, 0, 1, 0, 0, 0.994913, 19044, 2.23626, 0.490683, 3777182
8517, 66048, 3, 4, 0, 0.994913, 19047, 2.23635, 0.498487, 3775997
8518, 0, 0, 0, 0, 0.994913, 19047, 2.23609, 0.502493, 3775281
8519, 98304, 3, 7, 0, 0.994913, 19050, 2.23618, 0.486352, 3776111
8520, 98820, 3, 8, 0, 0.994913, 19053, 2.23627, 0.513748, 3774759
8521, 100869, 3, 2, 0, 0.994913, 19056, 2.23636, 0.520354, 3776418
8522, 0, 1, 0, 0, 0.994913, 19057, 2.23621, 0.481029, 3777083
8523, 65568, 3, 5, 0, 0.994913, 19060, 2.2363, 0.476651, 3776856
8524, 98400, 3, 7, 0, 0.994913, 19063, 2.23639, 0.489221, 3776555
8525, 98406, 3, 0, 0, 0.994913, 19066, 2.23648, 0.502941, 3777958
8526, 0, 0, 4, 0, 0.994913, 19066, 2.23622, 0.474747, 3777210
8527, 131328, 3, 7, 0, 0.994913, 19069, 2.23631, 0.485619, 3777241
8528, 133380, 3, 7, 0, 0.994913, 19072, 2.2364, 0.507125, 3777837
8529, 0, 0, 0, 0, 0.994913, 19072, 2.23614, 0.490533, 3777670
8530, 98304, 3, 5, 0, 0.994913, 19075, 2.23623, 0.531137, 3777782
8531, 98376, 3, 6, 0, 0.994913, 19078, 2.23631, 0.517375, 3778787
8532, 106584, 3, 8, 0, 0.994913, 19081, 2.2364, 0.518948, 3779663
8533, 108633, 3, 2, 0, 0.994913, 19084, 2.23649, 0.508599, 3780050
8534, 0, 0, 0, 0, 0.994913, 19084, 2.23623, 0.488365, 3779586
8535, 65664, 3, 4, 0, 0.994913, 19087, 2.23632, 0.477855, 3778308
8536, 65928, 3, 0, 0, 0.994913, 19090, 2.23641, 0.500539, 3778323
8537, 0, 0, 2, 0, 0.994913, 19090, 2.23615, 0.469835, 3777937
8538, 36864, 3, 6, 0, 0.994913, 19093, 2.23624, 0.476546, 3777486
8539, 37392, 3, 8, 0, 0.994913, 19096, 2.23633, 0.513024, 3777354
8540, 168465, 3, 6, 0, 0.994913, 19099, 2.23642, 0.480768, 3777271
8541, 0, 0, 7, 0, 0.994913, 19099, 2.23616, 0.494616, 3777933
8542, 131076, 3, 4, 0, 0.994913, 19102, 2.23624, 0.478889, 3778939
8543, 131364, 3, 1, 0, 0.994913, 19105, 2.23633, 0.492387, 3777953
8544, 0, 5, 5, 0, 0.994913, 19110, 2.23666, 0.478567, 3778074
8545, 576, 3, 2, 0, 0.994913, 19113, 2.23675, 0.482362, 3778876
8546, 6720, 3, 7, 0, 0.994913, 19116, 2.23684, 0.497396, 3780520
8547, 6726, 3, 8, 0, 0.994913, 19119, 2.23693, 0.505995, 3780523
8548, 0, 0, 0, 0, 0.994913, 19119, 2.23666, 0.502023, 3779668
8549, 65538, 3, 8, 0, 0.994913, 19122, 2.23675, 0.565598, 3779014
8550, 0, 0, 0, 0, 0.994913, 19122, 2.23649, 0.505993, 3779253
8551, 65538, 3, 8, 0, 0.994913, 19125, 2.23658, 0.536449, 3779532
8552, 0, 0, 0, 0, 0.994913, 19125, 2.23632, 0.478616, 3779643
8553, 98304, 3, 7, 0, 0.994913, 19128, 2.23641, 0.479075, 3781278
8554, 98436, 3, 5, 0, 0.994913, 19131, 2.2365, 0.483703, 3781187
8555, 0, 0, 6, 0, 0.994913, 19131, 2.23624, 0.474314, 3781130
8556, 18, 3, 2, 0, 0.994913, 19134, 2.23633, 0.502579, 3780564
8557, 36882, 3, 3, 0, 0.994913, 19137, 2.23641, 0.512301, 3781012
8558, 37914, 3, 7, 0, 0.994913, 19140, 2.2365, 0.50607, 3780972
8559, 0, 0, 1, 0, 0.994913, 19140, 2.23624, 0.49587, 3780823
8560, 16392, 3, 4, 0, 0.994913, 19143, 2.23633, 0.487146, 3780358
8561, 147720, 3, 3, 0, 0.994913, 19146, 2.23642, 0.499, 3780176
8562, 148776, 3, 6, 0, 0.994913, 19149, 2.23651, 0.481185, 3779320
8563, 0, 0, 0, 0, 0.994913, 19149, 2.23625, 0.498483, 3779081
8564, 65538, 3, 7, 0, 0.994913, 19152, 2.23634, 0.486478, 3779335
8565, 65574, 3, 2, 0, 0.994913, 19155, 2.23643, 0.513728, 3778236
8566, 69798, 3, 3, 0, 0.994913, 19158, 2.23652, 0.486137, 3778708
8567, 71334, 3, 2, 0, 0.994913, 19161, 2.23661, 0.481976, 3779639
8568, 0, 0, 0, 0, 0.994913, 19161, 2.23634, 0.506443, 3777975
8569, 98304, 3, 7, 0, 0.994913, 19164, 2.23643, 0.549767, 3779126
8570, 98820, 3, 7, 0, 0.994913, 19167, 2.23652, 0.490229, 3778733
8571, 0, 0, 0, 0, 0.994913, 19167, 2.23626, 0.519248, 3780039
8572, 98304, 3, 5, 0, 0.994913, 19170, 2.23635, 0.49792, 3780827
8573, 98400, 3, 8, 0, 0.994913, 19173, 2.23644, 0.526692, 3780617
8574, 100449, 3, 7, 0, 0.994913, 19176, 2.23653, 0.501581, 3779462
8575, 100965, 3, 7, 0, 0.994913, 19179, 2.23662, 0.515983, 3779807
8576, 0, 0, 8, 0, 0.994913, 19179, 2.23636, 0.507798, 3780083
8577, 129, 3, 8, 0, 0.994913, 19182, 2.23645, 0.517281, 3778413
8578, 0, 0, 0, 0, 0.994913, 19182, 2.23619, 0.506107, 3777950
8579, 67584, 3, 4, 0, 0.994913, 19185, 2.23627, 0.522184, 3778271
8580, 100608, 3, 4, 0, 0.994913, 19188, 2.23636, 0.495774, 3779420
8581, 0, 0, 8, 0, 0.994913, 19188, 2.2361, 0.490704, 3778793
8582, 131073, 3, 4, 0, 0.994913, 19191, 2.23619, 0.487683, 3778598
8583, 131337, 3, 6, 0, 0.994913, 19194, 2.23628, 0.484592, 3779648
8584, 164121, 3, 6, 0, 0.994913, 19197, 2.23637, 0.505354, 3779672
8585, 0, 0, 0, 0, 0.994913, 19197, 2.23611, 0.481546, 3779040
8586, 66048, 3, 8, 0, 0.994913, 19200, 2.2362, 0.490841, 3780101
8587, 66081, 3, 4, 0, 0.994913, 19203, 2.23629, 0.503154, 3778716
8588, 0, 0, 8, 0, 0.994913, 19203, 2.23603, 0.476216, 3779639
8589, 131073, 3, 8, 0, 0.994913, 19206, 2.23612, 0.517413, 3780030
8590, 0, 0, 0, 0, 0.994913, 19206, 2.23586, 0.477981, 3780417
8591, 65568, 3, 7, 0, 0.994913, 19209, 2.23594, 0.489245, 3780231
8592, 73764, 3, 4, 0, 0.994913, 19212, 2.23603, 0.492589, 3779619
8593, 74148, 3, 8, 0, 0.994913, 19215, 2.23612, 0.524435, 3780702
8594, 0, 5, 6, 0, 0.994913, 19220, 2.23644, 0.485963, 3780352
8595, 8208, 3, 4, 0, 0.994913, 19223, 2.23653, 0.51481, 3779955
8596, 10512, 3, 2, 0, 0.994913, 19226, 2.23662, 0.492577, 3779955
8597, 0, 0, 0, 0, 0.994913, 19226, 2.23636, 0.518088, 3779481
8598, 73728, 3, 6, 0, 0.994913, 19229, 2.23645, 0.506306, 3779870
8599, 73752, 3, 8, 0, 0.994913, 19232, 2.23654, 0.487932, 3779363
8600, 106521, 3, 7, 0, 0.994913, 19235, 2.23663, 0.487963, 3779783
8601, 0, 0, 0, 0, 0.994913, 19235, 2.23637, 0.506563, 3780301
8602, 73728, 3, 5, 0, 0.994913, 19238, 2.23646, 0.487541, 3780099
8603, 73824, 3, 4, 0, 0.994913, 19241, 2.23655, 0.493285, 3780188
8604, 74082, 3, 8, 0, 0.994913, 19244, 2.23663, 0.535516, 3780987
8605, 0, 0, 0, 0, 0.994913, 19244, 2.23637, 0.488866, 3781426
8606, 66048, 3, 4, 0, 0.994913, 19247, 2.23646, 0.48431, 3780592
8607, 0, 0, 8, 0, 0.994913, 19247, 2.2362, 0.543413, 3779270
8608, 32769, 3, 8, 0, 0.994913, 19250, 2.23629, 0.518474, 3779634
8609, 0, 0, 0, 0, 0.994913, 19250, 2.23603, 0.539942, 3780162
8610, 98304, 3, 4, 0, 0.994913, 19253, 2.23612, 0.521717, 3780595
8611, 106752, 3, 4, 0, 0.994913, 19256, 2.23621, 0.506952, 3780599
8612, 0, 0, 5, 0, 0.994913, 19256, 2.23595, 0.503883, 3780193
8613, 2112, 3, 2, 0, 0.994913, 19259, 2.23604, 0.489167, 3780877
8614, 6216, 3, 8, 0, 0.994913, 19262, 2.23613, 0.509816, 3781331
8615, 0, 5, 6, 0, 0.994913, 19267, 2.23645, 0.500468, 3779531
8616, 8208, 3, 8, 0, 0.994913, 19270, 2.23654, 0.48682, 3779489
8617, 40977, 3, 8, 0, 0.994913, 19273, 2.23663, 0.48108, 3778534
8618, 0, 0, 0, 0, 0.994913, 19273, 2.23637, 0.496369, 3778913
8619, 65544, 3, 2, 0, 0.994913, 19276, 2.23645, 0.479712, 3778395
8620, 69642, 3, 6, 0, 0.994913, 19279, 2.23654, 0.497971, 3777768
8621, 70170, 3, 4, 0, 0.994913, 19282, 2.23663, 0.490523, 3777030
8622, 0, 0, 0, 0, 0.994913, 19282, 2.23637, 0.491382, 3777214
8623, 65544, 3, 8, 0, 0.994913, 19285, 2.23646, 0.479046, 3776918
8624, 66057, 3, 4, 0, 0.994913, 19288, 2.23655, 0.476397, 3776921
8625, 0, 0, 7, 0, 0.994913, 19288, 2.23629, 0.471889, 3776692
8626, 6, 3, 3, 0, 0.994913, 19291, 2.23638, 0.477364, 3777185
8627, 1158, 3, 4, 0, 0.994913, 19294, 2.23647, 0.479547, 3777808
8628, 1446, 3, 8, 0, 0.994913, 19297, 2.23656, 0.480559, 3778720
8629, 0, 0, 0, 0, 0.994913, 19297, 2.2363, 0.482951, 3777861
8630, 67584, 3, 7, 0, 0.994913, 19300, 2.23638, 0.476014, 3779009
8631, 67590, 3, 8, 0, 0.994913, 19303, 2.23647, 0.478658, 3778822
8632, 0, 0, 0, 0, 0.994913, 19303, 2.23621, 0.474556, 3778559
8633, 66048, 3, 4, 0, 0.994913, 19306, 2.2363, 0.502798, 3778112
8634, 0, 0, 0, 0, 0.994913, 19306, 2.23604, 0.499626, 3778670
8635, 73728, 3, 8, 0, 0.994913, 19309, 2.23613, 0.498529, 3778372
8636, 75777, 3, 7, 0, 0.994913, 19312, 2.23622, 0.502388, 3778432
8637, 75813, 3, 8, 0, 0.994913, 19315, 2.23631, 0.504461, 3777782
8638, 0, 0, 0, 0, 0.994913, 19315, 2.23605, 0.487135, 3778403
8639, 66048, 3, 8, 0, 0.994913, 19318, 2.23614, 0.476088, 3778199
8640, 74241, 3, 8, 0, 0.994913, 19321, 2.23623, 0.502463, 3778317
8641, 0, 0, 0, 0, 0.994913, 19321, 2.23597, 0.484037, 3779296
8642, 67584, 3, 8, 0, 0.994913, 19324, 2.23606, 0.472926, 3778734
8643, 67593, 3, 3, 0, 0.994913, 19327, 2.23614, 0.485407, 3779593
8644, 0, 0, 6, 0, 0.994913, 19327, 2.23589, 0.484734, 3778627
8645, 131088, 3, 3, 0, 0.994913, 19330, 2.23597, 0.482286, 3778401
8646, 132624, 3, 8, 0, 0.994913, 19333, 2.23606, 0.498514, 3778294
8647, 165393, 3, 4, 0, 0.994913, 19336, 2.23615, 0.485711, 3777869
8648, 0, 0, 2, 0, 0.994913, 19336, 2.23589, 0.476156, 3777470
8649, 4128, 3, 2, 0, 0.994913, 19339, 2.23598, 0.477379, 3777560
8650, 0, 0, 1, 0, 0.994913, 19339, 2.23572, 0.536427, 3776051
8651, 147456, 3, 2, 0, 0.994913, 19342, 2.23581, 0.523891, 3777868
8652, 153600, 3, 6, 0, 0.994913, 19345, 2.2359, 0.488797, 3778965
8653, 153624, 3, 3, 0, 0.994913, 19348, 2.23599, 0.539137, 3779520
8654, 0, 0, 1, 0, 0.994913, 19348, 2.23573, 0.4799, 3778271
8655, 18432, 3, 5, 0, 0.994913, 19351, 2.23582, 0.490386, 3777952
8656, 18498, 3, 7, 0, 0.994913, 19354, 2.23591, 0.486263, 3778094
8657, 18534, 3, 3, 0, 0.994913, 19357, 2.23599, 0.500338, 3778801
8658, 0, 0, 0, 0, 0.994913, 19357, 2.23574, 0.492547, 3777373
8659, 98304, 3, 5, 0, 0.994913, 19360, 2.23582, 0.504091, 3777819
8660, 98376, 3, 6, 0, 0.994913, 19363, 2.23591, 0.517123, 3778020
8661, 100440, 3, 6, 0, 0.994913, 19366, 2.236, 0.487306, 3778993
8662, 0, 0, 0, 0, 0.994913, 19366, 2.23574, 0.480406, 3778670
8663, 98304, 3, 5, 0, 0.994913, 19369, 2.23583, 0.497625, 3778231
8664, 106560, 3, 1, 0, 0.994913, 19372, 2.23592, 0.498101, 3778817
8665, 0, 0, 5, 0, 0.994913, 19372, 2.23566, 0.476247, 3778492
8666, 32832, 3, 0, 0, 0.994913, 19375, 2.23575, 0.487445, 3778983
8667, 106560, 3, 3, 0, 0.994913, 19378, 2.23584, 0.484948, 3778183
8668, 107592, 3, 7, 0, 0.994913, 19381, 2.23593, 0.479817, 3778272
8669, 0, 0, 6, 0, 0.994913, 19381, 2.23567, 0.497504, 3779471
8670, 18, 3, 2, 0, 0.994913, 19384, 2.23576, 0.490277, 3779158
8671, 36882, 3, 5, 0, 0.994913, 19387, 2.23584, 0.490438, 3779346
8672, 37458, 3, 4, 0, 0.994913, 19390, 2.23593, 0.486241, 3778720
8673, 0, 0, 0, 0, 0.994913, 19390, 2.23567, 0.499474, 3777835
8674, 66048, 3, 4, 0, 0.994913, 19393, 2.23576, 0.505468, 3778601
8675, 0, 0, 0, 0, 0.994913, 19393, 2.2355, 0.534763, 3777765
8676, 65664, 3, 8, 0, 0.994913, 19396, 2.23559, 0.514335, 3776657
8677, 65697, 3, 7, 0, 0.994913, 19399, 2.23568, 0.508485, 3777374
8678, 66213, 3, 4, 0, 0.994913, 19402, 2.23577, 0.501134, 3778832
8679, 0, 0, 6, 0, 0.994913, 19402, 2.23551, 0.52978, 3778620
8680, 2064, 3, 5, 0, 0.994913, 19405, 2.2356, 0.54083, 3777347
8681, 34896, 3, 8, 0, 0.994913, 19408, 2.23569, 0.489486, 3776119
8682, 43089, 3, 7, 0, 0.994913, 19411, 2.23578, 0.491431, 3777920
8683, 0, 5, 8, 0, 0.994913, 19416, 2.23609, 0.521369, 3778554
8684, 8193, 3, 3, 0, 0.994913, 19419, 2.23618, 0.525368, 3778085
8685, 140289, 3, 6, 0, 0.994913, 19422, 2.23627, 0.515478, 3778308
8686, 140817, 3, 1, 0, 0.994913, 19425, 2.23636, 0.527232, 3778855
8687, 157329, 3, 8, 0, 0.994913, 19428, 2.23645, 0.546606, 3779174
8688, 0, 0, 0, 0, 0.994913, 19428, 2.23619, 0.520291, 3779500
8689, 65538, 3, 8, 0, 0.994913, 19431, 2.23628, 0.487208, 3779794
8690, 0, 0, 0, 0, 0.994913, 19431, 2.23602, 0.482441, 3779854
8691, 65664, 3, 7, 0, 0.994913, 19434, 2.23611, 0.517533, 3780283
8692, 98436, 3, 2, 0, 0.994913, 19437, 2.23619, 0.489691, 3779979
8693, 102534, 3, 7, 0, 0.994913, 19440, 2.23628, 0.485092, 3779808
